"source_peptide","target","group","fold","fraction_true","pred_mean","pred_median","n_peptide","n_pos","pred_min","pred_max","longest_pos","n_pos_10","frac_0_0.2","frac_0.2_0.4","frac_0.4_0.6","frac_0.6_0.8","frac_0.8_1"
"AMP666","TRUE","(36,60]",2,0.9375,0.609826410589538,0.626192590857975,32,30,0.383764382764444,0.703834056693308,15,2,0,0.03125,0.34375,0.625,0
"AMP668","TRUE","(36,60]",4,0.0392156862745098,0.233497983560192,0.200968915578037,51,2,0.0375659393089732,0.528646562968155,2,0,0.490196078431373,0.333333333333333,0.176470588235294,0,0
"AMP67","TRUE","(19,26]",1,0,0.181946096239518,0.12127369879458,15,0,0.035463808167679,0.381395710352545,0,0,0.6,0.4,0,0,0
"AMP671","TRUE","(36,60]",5,0.513513513513513,0.507060842488976,0.511181049624829,37,19,0.146351533634989,0.763624749620793,18,1,0.0810810810810811,0.216216216216216,0.324324324324324,0.378378378378378,0
"AMP672","TRUE","(60,710]",3,0.327272727272727,0.427003344023927,0.403197462435097,110,36,0.154601811799578,0.892115457563297,8,0,0.0272727272727273,0.418181818181818,0.409090909090909,0.136363636363636,0.00909090909090909
"AMP674","TRUE","(19,26]",5,0,0.185320958324276,0.109578606810362,11,0,0.0786099419080556,0.426997194399853,0,0,0.727272727272727,0.0909090909090909,0.181818181818182,0,0
"AMP675","TRUE","(19,26]",2,0.3125,0.440718237467141,0.434901766174173,16,5,0.192880441813326,0.772075598767009,5,0,0.0625,0.375,0.4375,0.125,0
"AMP676","TRUE","(36,60]",2,0.292682926829268,0.363370394668033,0.341441118532739,41,12,0.125561124678139,0.653326652421666,12,1,0.170731707317073,0.439024390243902,0.292682926829268,0.0975609756097561,0
"AMP678","TRUE","(26,36]",5,0,0.163079473295872,0.150582424847788,20,0,0.0900655180048979,0.327044086990989,0,0,0.85,0.15,0,0,0
"AMP68","TRUE","(19,26]",4,0,0.221503813116372,0.198039554100322,16,0,0.0610707344579958,0.347321596836701,0,0,0.5,0.5,0,0,0
"AMP681","TRUE","(19,26]",1,1,0.958388065372608,0.958806457324345,14,14,0.935824014441362,0.969047498313959,14,1,0,0,0,0,1
"AMP682","TRUE","(19,26]",1,1,0.852674725222957,0.856350869177273,12,12,0.789978721954572,0.904830122434633,12,1,0,0,0,0.166666666666667,0.833333333333333
"AMP683","TRUE","(19,26]",2,1,0.853648510571059,0.880569048498319,12,12,0.775376150624826,0.945409176914288,12,1,0,0,0,0.333333333333333,0.666666666666667
"AMP685","TRUE","[11,19]",5,1,0.895386995687024,0.897045890362157,6,6,0.84899329699082,0.937032709402096,6,0,0,0,0,0,1
"AMP686","TRUE","(36,60]",3,0.5625,0.481723469815641,0.50648596054624,32,18,0.175451959708283,0.750279187184448,6,0,0.03125,0.15625,0.6875,0.125,0
"AMP687","TRUE","(60,710]",2,0.203125,0.319582595235816,0.33201056577063,64,13,0.0331932679950235,0.57814477703041,5,0,0.25,0.484375,0.265625,0,0
"AMP689","TRUE","[11,19]",1,0.666666666666667,0.534235016725166,0.54570336982993,3,2,0.456817050212245,0.600184630133322,2,0,0,0,0.666666666666667,0.333333333333333,0
"AMP691","TRUE","[11,19]",1,1,0.73929305551744,0.73929305551744,2,2,0.737885664522386,0.740700446512493,2,0,0,0,0,1,0
"AMP692","TRUE","[11,19]",5,1,0.808407083291726,0.812453859016942,5,5,0.746099932196274,0.880669725566926,5,0,0,0,0,0.4,0.6
"AMP693","TRUE","(26,36]",4,0.888888888888889,0.702263435862059,0.738674377065011,27,24,0.359878697184185,0.890744215280542,24,1,0,0.037037037037037,0.296296296296296,0.296296296296296,0.37037037037037
"AMP696","TRUE","[11,19]",2,1,0.768606426807778,0.799726819866791,5,5,0.685157372933411,0.824243026083681,5,0,0,0,0,0.6,0.4
"AMP697","TRUE","[11,19]",3,1,0.787491732044734,0.84936287087437,5,5,0.64980276173584,0.872015256758876,5,0,0,0,0,0.4,0.6
"AMP698","TRUE","(19,26]",2,0.285714285714286,0.454136958744917,0.469565026024319,14,4,0.223585942014391,0.670860550779631,3,0,0,0.285714285714286,0.571428571428571,0.142857142857143,0
"AMP70","TRUE","(26,36]",2,0.916666666666667,0.652919161604915,0.68151107778138,24,22,0.315259801032484,0.854423917141164,12,2,0,0.0416666666666667,0.25,0.666666666666667,0.0416666666666667
"AMP701","TRUE","(36,60]",2,0.611111111111111,0.573531992587154,0.623676781196054,36,22,0.160488989749713,0.887861902234461,11,2,0.0277777777777778,0.222222222222222,0.222222222222222,0.333333333333333,0.194444444444444
"AMP703","TRUE","(19,26]",3,1,0.864083211689952,0.833563362718808,11,11,0.742781579358002,0.975590751866302,11,1,0,0,0,0.272727272727273,0.727272727272727
"AMP705","TRUE","(19,26]",5,1,0.889249156601487,0.906190112101773,11,11,0.765974609727801,0.979514135770064,11,1,0,0,0,0.181818181818182,0.818181818181818
"AMP707","TRUE","(19,26]",1,0.923076923076923,0.734510620974617,0.678957328444325,13,12,0.486812930443042,0.937442214257074,9,0,0,0,0.153846153846154,0.384615384615385,0.461538461538462
"AMP71","TRUE","(36,60]",3,0.363636363636364,0.525338089433892,0.411864852703595,33,12,0.285527484660067,0.909288980036637,11,1,0,0.454545454545455,0.272727272727273,0,0.272727272727273
"AMP711","TRUE","(19,26]",1,1,0.749983341243141,0.758046042688951,13,13,0.506575413253553,0.92816483248406,13,1,0,0,0.230769230769231,0.307692307692308,0.461538461538462
"AMP713","TRUE","[11,19]",4,1,0.860342152999276,0.858277428424553,4,4,0.852650408025325,0.872163347122674,4,0,0,0,0,0,1
"AMP715","TRUE","(19,26]",5,1,0.957350374203321,0.964641012873904,15,15,0.876823491262229,0.980695530729556,15,1,0,0,0,0,1
"AMP729","TRUE","(36,60]",2,0.51219512195122,0.501970472376003,0.505962441626044,41,21,0.164862123662433,0.725180138966412,11,1,0.024390243902439,0.268292682926829,0.414634146341463,0.292682926829268,0
"AMP73","TRUE","(60,710]",5,0.130434782608696,0.302433382239567,0.28160613822849,230,30,0.0384725034660827,0.800286927796945,8,0,0.321739130434783,0.430434782608696,0.173913043478261,0.0695652173913043,0.00434782608695652
"AMP730","TRUE","[11,19]",1,1,0.898222296260348,0.909443065626008,6,6,0.848162391663273,0.932838305962554,6,0,0,0,0,0,1
"AMP733","TRUE","[11,19]",3,1,0.767543377344324,0.721469015870817,8,8,0.691801623411876,0.892770215423323,8,0,0,0,0,0.625,0.375
"AMP734","TRUE","[11,19]",4,1,0.897481939992323,0.908937794015158,5,5,0.850529582352728,0.941745224967904,5,0,0,0,0,0,1
"AMP735","TRUE","(19,26]",5,1,0.972325318281025,0.97081448638603,15,15,0.926935516914551,0.992906276190509,15,1,0,0,0,0,1
"AMP736","TRUE","(19,26]",1,1,0.957782785321774,0.956269245678542,11,11,0.92468158802148,0.988108039629188,11,1,0,0,0,0,1
"AMP737","TRUE","(19,26]",1,1,0.817428742486262,0.843421464898062,15,15,0.673243209672938,0.925432809751135,15,1,0,0,0,0.4,0.6
"AMP738","TRUE","[11,19]",3,1,0.886929518041211,0.899523628490825,7,7,0.820420079652755,0.920360843096174,7,0,0,0,0,0,1
"AMP744","TRUE","[11,19]",5,1,0.891199732997462,0.88968829072144,7,7,0.856719328100879,0.925427946688009,7,0,0,0,0,0,1
"AMP745","TRUE","[11,19]",1,1,0.723613085388371,0.724101317872373,4,4,0.679872358550459,0.766377347258278,4,0,0,0,0,1,0
"AMP746","TRUE","[11,19]",4,1,0.856906587010375,0.855702855314256,5,5,0.775203539189871,0.951454199806849,5,0,0,0,0,0.4,0.6
"AMP748","TRUE","[11,19]",1,1,0.820089235423767,0.830096337609075,7,7,0.743588792950789,0.85105779733304,7,0,0,0,0,0.142857142857143,0.857142857142857
"AMP749","TRUE","[11,19]",4,1,0.699175726524241,0.708002490895676,8,8,0.508899803555631,0.875749242948858,8,0,0,0,0.25,0.625,0.125
"AMP751","TRUE","[11,19]",1,1,0.71075180478917,0.686722492881692,8,8,0.559628776981764,0.860845826489536,8,0,0,0,0.25,0.375,0.375
"AMP752","TRUE","(19,26]",2,1,0.855920829614171,0.859631658712041,15,15,0.738967082027685,0.950661722280522,15,1,0,0,0,0.266666666666667,0.733333333333333
"AMP753","TRUE","(19,26]",5,0.6875,0.717333691321826,0.816327989316063,16,11,0.382255354007548,0.995441690670066,11,1,0,0.125,0.25,0.0625,0.5625
"AMP755","TRUE","[11,19]",4,1,0.895144964165764,0.906416513164965,10,10,0.774306328193946,0.99776853738272,10,1,0,0,0,0.2,0.8
"AMP756","TRUE","[11,19]",2,0.75,0.519852087809501,0.510800194263488,4,3,0.478206072262275,0.579601890448752,3,0,0,0,1,0,0
"AMP757","TRUE","(19,26]",2,0.846153846153846,0.751477607806871,0.798963844620722,13,11,0.449514995793155,0.905611385089521,11,1,0,0,0.153846153846154,0.384615384615385,0.461538461538462
"AMP759","TRUE","[11,19]",5,1,0.817074745072366,0.819566877599246,10,10,0.653415659074065,0.953691941715207,10,1,0,0,0,0.3,0.7
"AMP760","TRUE","[11,19]",3,1,0.87790749243978,0.87726840380125,10,10,0.673312448384489,0.982551107978254,10,1,0,0,0,0.1,0.9
"AMP761","TRUE","[11,19]",5,1,0.615326581709178,0.599203061010009,4,4,0.588614355967751,0.674285848848944,4,0,0,0,0.5,0.5,0
"AMP763","TRUE","[11,19]",3,1,0.894007145112189,0.893133898786756,8,8,0.846329661287746,0.934775747970039,8,0,0,0,0,0,1
"AMP764","TRUE","[11,19]",4,1,0.829924749679565,0.836956492681703,8,8,0.75110520485073,0.887497740110357,8,0,0,0,0,0.25,0.75
"AMP765","TRUE","(19,26]",1,1,0.78950406220951,0.76473772764427,11,11,0.673898270509764,0.883608852779446,11,1,0,0,0,0.545454545454545,0.454545454545455
"AMP767","TRUE","(19,26]",2,1,0.683952934358233,0.668746342607573,13,13,0.584360804504514,0.882773274989571,13,1,0,0,0.0769230769230769,0.769230769230769,0.153846153846154
"AMP772","TRUE","[11,19]",1,0.714285714285714,0.568739695904213,0.571695721777178,7,5,0.442888319369564,0.708518127350293,4,0,0,0,0.571428571428571,0.428571428571429,0
"AMP773","TRUE","(19,26]",2,0.916666666666667,0.733442050377808,0.749542144576014,12,11,0.477862414176477,0.860094451973792,11,1,0,0,0.0833333333333333,0.5,0.416666666666667
"AMP774","TRUE","(19,26]",1,1,0.769168139705756,0.773286703542286,15,15,0.624214435955245,0.887665531497936,15,1,0,0,0,0.533333333333333,0.466666666666667
"AMP775","TRUE","(19,26]",4,0.0714285714285714,0.427529907812342,0.409533396699239,14,1,0.354401298973305,0.534923125584825,1,0,0,0.357142857142857,0.642857142857143,0,0
"AMP776","TRUE","(19,26]",5,1,0.907749536653905,0.958116326344437,16,16,0.65538315841355,0.981165028185764,16,1,0,0,0,0.125,0.875
"AMP777","TRUE","[11,19]",1,0.5,0.512425065692129,0.498311640592839,6,3,0.42996288108485,0.606589263058348,3,0,0,0,0.833333333333333,0.166666666666667,0
"AMP78","TRUE","(26,36]",2,0.80952380952381,0.695622710800396,0.802368160516611,21,17,0.17009270880246,0.938658083393987,17,1,0.0476190476190476,0.142857142857143,0.142857142857143,0.142857142857143,0.523809523809524
"AMP780","TRUE","[11,19]",3,0.857142857142857,0.688240114039455,0.696189149938383,7,6,0.497452678624387,0.81880565599319,6,0,0,0,0.142857142857143,0.714285714285714,0.142857142857143
"AMP781","TRUE","[11,19]",5,1,0.795614518306535,0.803256554381595,10,10,0.666211804508515,0.843888198523868,10,1,0,0,0,0.5,0.5
"AMP783","TRUE","[11,19]",5,1,0.759356604238141,0.756626106509533,5,5,0.729364265531484,0.800791520517034,5,0,0,0,0,0.8,0.2
"AMP786","TRUE","[11,19]",4,1,0.713954249628312,0.698965695771286,4,4,0.647892428340887,0.80999317862979,4,0,0,0,0,0.75,0.25
"AMP787","TRUE","[11,19]",3,1,0.841089306046219,0.845503467396824,4,4,0.822874392261585,0.850475897129645,4,0,0,0,0,0,1
"AMP789","TRUE","(19,26]",1,0.909090909090909,0.805378208240823,0.851601068494509,11,10,0.490790870642755,0.951562397810663,10,1,0,0,0.0909090909090909,0.181818181818182,0.727272727272727
"AMP790","TRUE","[11,19]",4,1,0.869930059272833,0.866694015937733,8,8,0.818220517472797,0.942938137467084,8,0,0,0,0,0,1
"AMP793","TRUE","(19,26]",2,1,0.945572841391756,0.932649867174333,15,15,0.851048487979696,0.992222544859899,15,1,0,0,0,0,1
"AMP794","TRUE","(19,26]",1,1,0.763115441643962,0.78470862487696,15,15,0.524675421539598,0.976958092904483,15,1,0,0,0.266666666666667,0.266666666666667,0.466666666666667
"AMP795","TRUE","(19,26]",1,1,0.688496189298456,0.67974483180742,11,11,0.600781519936432,0.844717808072161,11,1,0,0,0,0.909090909090909,0.0909090909090909
"AMP797","TRUE","(19,26]",2,1,0.898183516940866,0.95149311767448,16,16,0.587999790588654,0.973602372708423,16,1,0,0,0.0625,0.125,0.8125
"AMP798","TRUE","(19,26]",1,1,0.940354174560575,0.943673043017036,14,14,0.89763312297367,0.973002555574312,14,1,0,0,0,0,1
"AMP8","TRUE","[11,19]",1,0.875,0.793669033817647,0.836668920003788,8,7,0.470487652115383,0.88942343475348,6,0,0,0,0.125,0,0.875
"AMP80","TRUE","(36,60]",5,0.413793103448276,0.494345162548541,0.478843265122196,29,12,0.333607492147315,0.69873440694896,9,0,0,0.206896551724138,0.586206896551724,0.206896551724138,0
"AMP800","TRUE","(19,26]",1,1,0.65136805332392,0.630310204276274,13,13,0.514721040353204,0.839717558327106,13,1,0,0,0.384615384615385,0.461538461538462,0.153846153846154
"AMP801","TRUE","[11,19]",1,1,0.686267176881265,0.669686211752206,5,5,0.652484342881428,0.735886462362915,5,0,0,0,0,1,0
"AMP802","TRUE","[11,19]",5,1,0.73284876681529,0.784115426105726,5,5,0.629732143884283,0.790837228013256,5,0,0,0,0,1,0
"AMP803","TRUE","(19,26]",1,0.705882352941177,0.700124568044908,0.860067696920239,17,12,0.319567984545643,0.947834804934482,11,1,0,0.235294117647059,0.117647058823529,0.117647058823529,0.529411764705882
"AMP805","TRUE","(19,26]",2,1,0.815448920044596,0.913765801555789,11,11,0.535355800063295,0.97315038039733,11,1,0,0,0.181818181818182,0.181818181818182,0.636363636363636
"AMP806","TRUE","[11,19]",5,0.75,0.627512038807067,0.645008229281804,4,3,0.45849391987986,0.761537776784802,3,0,0,0,0.25,0.75,0
"AMP808","TRUE","[11,19]",1,1,0.871344681822492,0.888148189419381,4,4,0.817569218636032,0.891513129815173,4,0,0,0,0,0,1
"AMP809","TRUE","[11,19]",4,0,0.295694319351183,0.295694319351183,2,0,0.291078474845839,0.300310163856526,0,0,0,1,0,0,0
"AMP81","TRUE","(19,26]",2,1,0.879288558350211,0.896477345656194,14,14,0.770699339396491,0.961654361004312,14,1,0,0,0,0.142857142857143,0.857142857142857
"AMP811","TRUE","[11,19]",3,1,0.860237143611928,0.871379260552168,4,4,0.805965155566079,0.892224897777297,4,0,0,0,0,0,1
"AMP813","TRUE","(19,26]",1,1,0.851086142020201,0.851089204054178,12,12,0.712390341008331,0.915289890171328,12,1,0,0,0,0.166666666666667,0.833333333333333
"AMP819","TRUE","(19,26]",4,1,0.884685866598528,0.9158976026069,16,16,0.721540348043432,0.958531444374383,16,1,0,0,0,0.125,0.875
"AMP82","TRUE","(60,710]",1,1,0.775457878274965,0.755411875732938,70,70,0.644702407081457,0.947369598676355,70,1,0,0,0,0.742857142857143,0.257142857142857
"AMP820","TRUE","(36,60]",5,0.314285714285714,0.330329235553554,0.294524135852276,35,11,0.122303482175578,0.611363612655116,6,0,0.4,0.2,0.371428571428571,0.0285714285714286,0
"AMP821","TRUE","(36,60]",1,0.75,0.671776827368655,0.641987767065815,36,27,0.19569263689997,0.96222063799206,19,1,0.0277777777777778,0.0833333333333333,0.305555555555556,0.166666666666667,0.416666666666667
"AMP825","TRUE","(19,26]",2,1,0.75474595030531,0.796578910699016,13,13,0.579440433246972,0.953711753836002,13,1,0,0,0.230769230769231,0.307692307692308,0.461538461538462
"AMP826","TRUE","[11,19]",2,0.6,0.530904921368035,0.526188827069672,10,6,0.406827221265746,0.633770817708377,5,0,0,0,0.7,0.3,0
"AMP829","TRUE","[11,19]",4,1,0.934056599138881,0.935484811515333,9,9,0.908302210931257,0.956449317159311,9,0,0,0,0,0,1
"AMP83","TRUE","(26,36]",4,0.652173913043478,0.539833681176951,0.545930621621139,23,15,0.253011046200479,0.778440067956763,9,0,0,0.173913043478261,0.521739130434783,0.304347826086957,0
"AMP831","TRUE","[11,19]",5,1,0.587955114408252,0.573578931961214,5,5,0.548162245547558,0.640188583944079,5,0,0,0,0.6,0.4,0
"AMP832","TRUE","[11,19]",1,1,0.918129444038922,0.917585238242128,9,9,0.890605202797363,0.945666377044784,9,0,0,0,0,0,1
"AMP835","TRUE","[11,19]",3,1,0.814842225388387,0.840537837969465,10,10,0.665962345353379,0.947088891260643,10,1,0,0,0,0.4,0.6
"AMP841","TRUE","(19,26]",2,1,0.913579794679987,0.954607338438454,11,11,0.740704318580351,0.979393280468261,11,1,0,0,0,0.181818181818182,0.818181818181818
"AMP842","TRUE","[11,19]",3,1,0.862692994136782,0.872392557163165,4,4,0.810522795281086,0.895464066939713,4,0,0,0,0,0,1
"AMP843","TRUE","(19,26]",5,1,0.952538746549073,0.957033060376772,15,15,0.874653609619066,0.991451973790397,15,1,0,0,0,0,1
"AMP844","TRUE","(19,26]",5,1,0.81348088397743,0.784787106437197,15,15,0.728296165621769,0.917542185069674,15,1,0,0,0,0.533333333333333,0.466666666666667
"AMP845","TRUE","[11,19]",4,1,0.707358546762975,0.705494071380048,4,4,0.669354008056326,0.749092036235478,4,0,0,0,0,1,0
"AMP848","TRUE","[11,19]",4,1,0.693789444665528,0.689725618755522,4,4,0.672356299290599,0.723350241860468,4,0,0,0,0,1,0
"AMP849","TRUE","(19,26]",5,1,0.802210811671302,0.787834731372074,11,11,0.685379319499542,0.944402083532142,11,1,0,0,0,0.636363636363636,0.363636363636364
"AMP85","TRUE","(60,710]",3,0.25,0.374459765199172,0.321911801865581,72,18,0.0624950106119296,0.850221555256737,9,0,0.208333333333333,0.444444444444444,0.166666666666667,0.125,0.0555555555555556
"AMP854","TRUE","[11,19]",5,1,0.773081368243671,0.735624530702967,5,5,0.676566518974244,0.883126808312507,5,0,0,0,0,0.6,0.4
"AMP857","TRUE","[11,19]",1,1,0.779906607891908,0.767815368536048,8,8,0.626801950608423,0.955423923733469,8,0,0,0,0,0.5,0.5
"AMP860","TRUE","[11,19]",4,1,0.873543128000885,0.875319589947483,4,4,0.851738092689636,0.891795239418936,4,0,0,0,0,0,1
"AMP861","TRUE","(19,26]",5,1,0.846195002994354,0.863214524342307,11,11,0.647449333044403,0.963650196753819,11,1,0,0,0,0.272727272727273,0.727272727272727
"AMP863","TRUE","(19,26]",5,1,0.867403860587814,0.855911497141301,11,11,0.758959235710809,0.944652947784204,11,1,0,0,0,0.181818181818182,0.818181818181818
"AMP864","TRUE","(19,26]",1,1,0.899740769402055,0.919588887431207,16,16,0.705187369087764,0.981960411179445,16,1,0,0,0,0.125,0.875
"AMP865","TRUE","(19,26]",1,1,0.950178918894557,0.9529143376871,15,15,0.881308288362026,0.987144106448909,15,1,0,0,0,0,1
"AMP868","TRUE","(19,26]",3,1,0.856748426234754,0.884326600735105,15,15,0.58917707564691,0.969612219562528,15,1,0,0,0.0666666666666667,0.333333333333333,0.6
"AMP869","TRUE","(19,26]",3,1,0.900174787055327,0.891277561793338,15,15,0.790692998564949,0.988391185937163,15,1,0,0,0,0.0666666666666667,0.933333333333333
"AMP872","TRUE","(19,26]",5,1,0.733414411974246,0.725823270312755,12,12,0.672222654726402,0.837549002520981,12,1,0,0,0,0.916666666666667,0.0833333333333333
"AMP873","TRUE","(19,26]",3,1,0.915176540758192,0.886007674009231,15,15,0.794618590792563,0.993593523670757,15,1,0,0,0,0.0666666666666667,0.933333333333333
"AMP874","TRUE","(19,26]",1,1,0.869475342532248,0.906674454266762,11,11,0.752292686296849,0.932042157953358,11,1,0,0,0,0.272727272727273,0.727272727272727
"AMP876","TRUE","(19,26]",2,0.75,0.720245378632736,0.828066736344047,12,9,0.268619685208406,0.947954166447999,9,0,0,0.166666666666667,0.166666666666667,0.0833333333333333,0.583333333333333
"AMP877","TRUE","[11,19]",3,1,0.735872331021654,0.736476352252937,8,8,0.590016977346078,0.843733224986693,8,0,0,0,0.125,0.625,0.25
"AMP878","TRUE","[11,19]",4,0.875,0.648349371689978,0.657671586490786,8,7,0.420630484638224,0.909618127769569,7,0,0,0,0.5,0.375,0.125
"AMP879","TRUE","[11,19]",3,1,0.637959768010605,0.642804698481257,4,4,0.528545073588529,0.737684601491375,4,0,0,0,0.5,0.5,0
